project_id,quarter,total_quarters,planned_progress_pct,actual_progress_pct,slippage_pct,planned_expenditure,actual_expenditure,expenditure_ratio,issues_count,rainfall_mm,typhoon_days,cpi_quarterly,cmrpi_quarterly
PROJ-2016-2424,1,2,50.0,36.72,13.28,5000.0,5129.69,0.513,2,801.9,10.9,93.7,96.22
PROJ-2016-2424,2,2,100.0,100.0,0.0,10000.0,9323.97,0.9324,6,274.1,4.3,94.11,96.63
PROJ-2022-2425,1,2,50.0,37.71,12.29,590264.44,643775.33,0.5453,0,248.8,1.1,113.96,123.83
PROJ-2022-2425,2,2,100.0,88.61,11.39,1180528.87,1363874.73,1.1553,4,1015.0,3.3,115.52,125.58
PROJ-2016-2426,1,2,50.0,44.09,5.91,10520.0,11742.81,0.5581,5,305.1,4.4,94.02,94.9
PROJ-2016-2426,2,2,100.0,90.02,9.98,21040.0,20063.12,0.9536,2,135.7,0.5,93.66,97.5
PROJ-2020-2427,1,2,50.0,46.66,3.34,179478.26,171977.08,0.4791,1,118.8,0.7,103.59,106.17
PROJ-2020-2427,2,2,100.0,61.59,38.41,358956.51,381216.79,1.062,2,615.4,1.5,104.44,107.73
PROJ-2019-2428,1,2,50.0,56.22,-6.22,10973.63,9916.96,0.4519,1,83.4,0.8,102.22,101.74
PROJ-2019-2428,2,2,100.0,96.09,3.91,21947.26,23807.12,1.0847,0,549.6,2.6,102.0,102.9
PROJ-2020-2429,1,4,25.0,21.29,3.71,2500.0,2325.92,0.2326,4,788.7,5.0,103.99,104.53
PROJ-2020-2429,2,4,50.0,42.86,7.14,5000.0,5192.09,0.5192,4,948.5,9.4,105.94,107.0
PROJ-2020-2429,3,4,75.0,48.13,26.87,7500.0,7615.11,0.7615,3,345.0,2.6,105.36,106.26
PROJ-2020-2429,4,4,100.0,92.23,7.77,10000.0,10940.37,1.094,2,127.2,0.4,105.62,107.08
PROJ-2025-2430,1,2,50.0,33.84,16.16,59606.94,55560.04,0.4661,5,1065.0,6.5,130.91,137.89
PROJ-2025-2430,2,2,100.0,88.95,11.05,119213.89,118243.8,0.9919,3,358.0,3.0,131.81,139.67
PROJ-2021-2431,1,2,50.0,40.57,9.43,94236.57,108207.87,0.5741,0,101.2,0.4,108.91,112.58
PROJ-2021-2431,2,2,100.0,83.97,16.03,188473.15,255551.82,1.3559,3,1136.3,5.4,112.2,115.49
PROJ-2025-2432,1,4,25.0,33.63,-8.63,5382.52,6013.86,0.2793,4,714.9,3.5,130.91,139.38
PROJ-2025-2432,2,4,50.0,48.25,1.75,10765.03,10661.63,0.4952,4,1142.6,6.7,131.26,139.03
PROJ-2025-2432,3,4,75.0,76.12,-1.12,16147.55,16264.69,0.7554,0,313.7,3.1,133.46,141.43
PROJ-2025-2432,4,4,100.0,100.0,0.0,21530.06,20575.15,0.9556,0,119.9,0.7,135.24,139.0
PROJ-2022-2433,1,2,50.0,53.18,-3.18,19518.82,20190.42,0.5172,2,938.2,4.5,117.16,124.03
PROJ-2022-2433,2,2,100.0,82.67,17.33,39037.64,44582.62,1.142,0,371.5,2.7,114.35,126.01
PROJ-2016-2434,1,2,50.0,50.71,-0.71,72974.42,76335.78,0.523,3,885.4,6.4,94.05,94.45
PROJ-2016-2434,2,2,100.0,85.23,14.77,145948.84,144378.44,0.9892,4,844.7,6.3,93.68,95.44
PROJ-2020-2435,1,2,50.0,29.48,20.52,5000.0,5657.99,0.5658,4,1155.5,9.1,103.24,107.27
PROJ-2020-2435,2,2,100.0,90.96,9.04,10000.0,11609.62,1.161,3,396.9,3.9,104.52,107.18
PROJ-2024-2436,1,4,25.0,31.92,-6.92,9041.79,10218.95,0.2825,0,612.9,3.5,127.02,134.61
PROJ-2024-2436,2,4,50.0,54.68,-4.68,18083.58,16541.15,0.4574,6,1192.1,8.0,127.88,135.56
PROJ-2024-2436,3,4,75.0,100.0,-25.0,27125.38,24789.15,0.6854,1,562.2,3.5,127.42,136.16
PROJ-2024-2436,4,4,100.0,100.0,0.0,36167.17,37111.91,1.0261,4,120.7,0.5,129.03,138.52
PROJ-2016-2437,1,2,50.0,68.94,-18.94,1101412.47,1054770.06,0.4788,4,945.4,7.2,93.82,96.11
PROJ-2016-2437,2,2,100.0,76.83,23.17,2202824.94,2318344.8,1.0524,4,937.8,8.3,94.45,95.44
PROJ-2025-2438,1,2,50.0,59.61,-9.61,5000.0,4668.25,0.4668,1,444.8,2.1,133.19,140.87
PROJ-2025-2438,2,2,100.0,100.0,0.0,10000.0,9599.81,0.96,5,1204.3,9.6,131.82,139.2
PROJ-2018-2439,1,4,25.0,12.65,12.35,47674.35,51889.04,0.2721,0,346.1,1.9,98.79,98.79
PROJ-2018-2439,2,4,50.0,41.6,8.4,95348.7,99109.48,0.5197,1,108.4,0.5,100.25,98.36
PROJ-2018-2439,3,4,75.0,61.17,13.83,143023.05,134374.63,0.7046,3,944.9,5.1,99.96,99.7
PROJ-2018-2439,4,4,100.0,90.24,9.76,190697.4,185236.26,0.9714,5,1275.0,9.7,100.74,100.17
PROJ-2023-2440,1,2,50.0,54.55,-4.55,64460.4,73892.95,0.5732,2,677.6,8.8,121.92,131.34
PROJ-2023-2440,2,2,100.0,98.31,1.69,128920.81,150344.38,1.1662,0,196.8,1.1,122.88,133.96
PROJ-2023-2441,1,2,50.0,43.16,6.84,71762.46,76672.85,0.5342,3,187.3,1.2,123.29,129.25
PROJ-2023-2441,2,2,100.0,90.37,9.63,143524.92,138558.73,0.9654,0,234.3,0.7,123.51,131.66
PROJ-2016-2442,1,2,50.0,61.33,-11.33,45915.68,41606.77,0.4531,6,757.7,7.0,92.23,96.02
PROJ-2016-2442,2,2,100.0,92.97,7.03,91831.35,89651.41,0.9763,2,171.9,1.9,94.51,94.57
PROJ-2018-2443,1,4,25.0,22.5,2.5,120517.73,118718.31,0.2463,0,175.6,1.6,100.03,100.42
PROJ-2018-2443,2,4,50.0,53.69,-3.69,241035.45,227457.3,0.4718,1,248.8,0.7,99.44,98.37
PROJ-2018-2443,3,4,75.0,71.18,3.82,361553.18,359193.78,0.7451,5,1167.0,7.9,100.2,101.45
PROJ-2018-2443,4,4,100.0,91.96,8.04,482070.9,488647.15,1.0136,5,986.5,7.0,102.19,101.95
PROJ-2021-2444,1,2,50.0,50.68,-0.68,12974.93,12194.15,0.4699,2,770.7,7.6,109.52,113.5
PROJ-2021-2444,2,2,100.0,97.99,2.01,25949.87,26064.95,1.0044,2,123.7,0.5,108.52,115.69
PROJ-2021-2445,1,2,50.0,37.29,12.71,5001.83,5213.6,0.5212,3,1043.1,8.8,109.19,114.32
PROJ-2021-2445,2,2,100.0,100.0,0.0,10003.66,10202.88,1.0199,5,463.3,5.9,110.07,114.58
PROJ-2018-2446,1,4,25.0,0.0,25.0,213219.42,222043.08,0.2603,1,200.5,2.0,98.62,97.57
PROJ-2018-2446,2,4,50.0,59.51,-9.51,426438.84,476153.04,0.5583,4,276.4,0.7,100.69,99.47
PROJ-2018-2446,3,4,75.0,78.96,-3.96,639658.27,707612.64,0.8297,5,1320.2,8.0,101.0,100.97
PROJ-2018-2446,4,4,100.0,100.0,0.0,852877.69,1016521.13,1.1919,3,1000.0,4.4,101.1,99.74
PROJ-2019-2447,1,2,50.0,45.39,4.61,5000.0,4376.04,0.4376,0,135.0,0.7,100.08,101.81
PROJ-2019-2447,2,2,100.0,100.0,0.0,10000.0,10523.85,1.0524,0,558.5,1.2,102.85,103.41
PROJ-2020-2448,1,2,50.0,35.95,14.05,348646.91,363412.94,0.5212,2,584.2,2.3,104.76,108.25
PROJ-2020-2448,2,2,100.0,90.58,9.42,697293.83,726433.53,1.0418,3,1290.1,8.9,103.71,106.95
PROJ-2018-2449,1,2,50.0,64.31,-14.31,23878.4,23474.37,0.4915,3,121.7,0.4,100.2,98.85
PROJ-2018-2449,2,2,100.0,100.0,0.0,47756.79,45585.95,0.9545,1,393.9,1.7,100.18,100.45
PROJ-2020-2450,1,2,50.0,73.01,-23.01,658305.43,656736.89,0.4988,3,701.4,5.9,104.96,106.8
PROJ-2020-2450,2,2,100.0,80.54,19.46,1316610.86,1319497.71,1.0022,2,107.2,0.5,106.1,108.82
PROJ-2018-2451,1,4,25.0,18.93,6.07,3246.97,3316.43,0.2553,1,181.5,1.2,98.69,100.49
PROJ-2018-2451,2,4,50.0,59.28,-9.28,6493.93,6750.88,0.5198,3,298.3,0.6,98.81,101.08
PROJ-2018-2451,3,4,75.0,81.22,-6.22,9740.9,9498.02,0.7313,2,1065.6,5.4,99.54,100.47
PROJ-2018-2451,4,4,100.0,100.0,0.0,12987.86,14056.87,1.0823,4,687.9,7.9,100.99,100.66
PROJ-2021-2452,1,2,50.0,28.33,21.67,57440.08,54149.47,0.4714,6,412.9,2.9,109.76,114.28
PROJ-2021-2452,2,2,100.0,100.0,0.0,114880.16,110878.87,0.9652,0,125.0,0.6,110.28,112.16
PROJ-2020-2453,1,2,50.0,48.19,1.81,96824.52,103502.96,0.5345,3,95.2,0.4,105.17,108.01
PROJ-2020-2453,2,2,100.0,100.0,0.0,193649.04,192901.07,0.9961,3,627.4,2.3,104.78,106.03
PROJ-2020-2454,1,2,50.0,36.64,13.36,370312.61,360459.22,0.4867,4,406.2,4.2,104.61,107.96
PROJ-2020-2454,2,2,100.0,98.01,1.99,740625.22,730371.75,0.9862,1,131.9,0.6,105.65,106.46
PROJ-2016-2455,1,4,25.0,30.99,-5.99,15416.2,16398.46,0.2659,3,641.8,4.7,93.51,95.51
PROJ-2016-2455,2,4,50.0,42.95,7.05,30832.4,29979.98,0.4862,0,227.9,1.4,94.89,96.59
PROJ-2016-2455,3,4,75.0,65.18,9.82,46248.59,48050.14,0.7792,3,139.3,0.6,95.24,95.72
PROJ-2016-2455,4,4,100.0,99.42,0.58,61664.79,65061.85,1.0551,2,902.4,6.5,95.58,96.67
PROJ-2023-2456,1,2,50.0,41.58,8.42,55190.42,59604.86,0.54,2,1222.3,8.4,122.5,131.57
PROJ-2023-2456,2,2,100.0,78.32,21.68,110380.83,113008.91,1.0238,5,796.4,6.3,123.23,131.5
PROJ-2022-2457,1,2,50.0,17.56,32.44,8980.08,9119.9,0.5078,4,806.2,9.7,115.75,123.48
PROJ-2022-2457,2,2,100.0,90.86,9.14,17960.15,18852.91,1.0497,3,371.2,3.8,114.96,125.58
PROJ-2017-2458,1,2,50.0,39.21,10.79,170792.36,200954.93,0.5883,1,159.3,0.6,98.23,97.9
PROJ-2017-2458,2,2,100.0,98.93,1.07,341584.73,419374.52,1.2277,3,1000.4,5.7,97.72,99.13
PROJ-2023-2459,1,4,25.0,29.27,-4.27,29408.94,30627.08,0.2604,2,1127.3,8.8,122.67,131.02
PROJ-2023-2459,2,4,50.0,29.27,20.73,58817.89,63067.82,0.5361,3,746.0,9.5,123.42,129.62
PROJ-2023-2459,3,4,75.0,74.18,0.82,88226.83,94929.26,0.807,0,226.1,1.3,123.59,130.32
PROJ-2023-2459,4,4,100.0,100.0,0.0,117635.78,127703.45,1.0856,0,209.5,1.0,123.66,130.16
PROJ-2017-2460,1,2,50.0,28.12,21.88,46692.46,51835.08,0.5551,2,766.3,7.2,96.44,98.6
PROJ-2017-2460,2,2,100.0,100.0,0.0,93384.93,114404.58,1.2251,0,204.2,1.9,98.01,95.86
PROJ-2019-2461,1,2,50.0,52.48,-2.48,82898.9,84178.97,0.5077,6,733.7,4.9,102.12,102.2
PROJ-2019-2461,2,2,100.0,93.42,6.58,165797.8,165012.3,0.9953,0,147.1,0.8,102.68,102.99
PROJ-2025-2462,1,2,50.0,59.15,-9.15,199690.32,183217.01,0.4588,1,147.4,0.3,131.17,138.72
PROJ-2025-2462,2,2,100.0,100.0,0.0,399380.64,407850.99,1.0212,3,826.8,3.1,132.21,139.09
PROJ-2020-2463,1,2,50.0,51.42,-1.42,9363.84,9199.14,0.4912,2,203.3,0.6,105.34,107.32
PROJ-2020-2463,2,2,100.0,70.57,29.43,18727.68,18362.22,0.9805,2,1053.1,7.4,105.69,107.47
PROJ-2018-2464,1,4,25.0,18.2,6.8,3580.32,3215.86,0.2246,4,1173.0,9.4,99.02,98.1
PROJ-2018-2464,2,4,50.0,18.2,31.8,7160.64,7674.82,0.5359,6,771.4,5.0,99.19,102.46
PROJ-2018-2464,3,4,75.0,59.31,15.69,10740.96,10390.84,0.7256,1,122.7,0.8,100.8,99.45
PROJ-2018-2464,4,4,100.0,59.31,40.69,14321.28,14784.53,1.0323,3,413.7,1.0,100.33,100.95
PROJ-2017-2465,1,2,50.0,37.7,12.3,28776.65,29107.88,0.5058,5,99.5,0.7,95.51,98.44
PROJ-2017-2465,2,2,100.0,80.79,19.21,57553.29,56697.99,0.9851,2,502.0,2.2,97.28,97.17
PROJ-2025-2466,1,4,25.0,18.42,6.58,2914.26,3170.18,0.272,1,119.1,0.6,131.52,136.99
PROJ-2025-2466,2,4,50.0,29.03,20.97,5828.52,5756.44,0.4938,5,944.9,4.0,131.02,139.39
PROJ-2025-2466,3,4,75.0,77.11,-2.11,8742.78,8794.75,0.7545,5,1075.8,7.7,132.89,139.65
PROJ-2025-2466,4,4,100.0,100.0,0.0,11657.04,11052.77,0.9482,0,378.5,2.4,133.71,138.9
PROJ-2025-2467,1,2,50.0,24.37,25.63,131378.08,122653.56,0.4668,2,359.2,3.1,130.41,139.62
PROJ-2025-2467,2,2,100.0,73.86,26.14,262756.15,275970.68,1.0503,2,120.1,0.4,132.06,138.19
PROJ-2025-2468,1,2,50.0,51.69,-1.69,41685.69,42968.96,0.5154,1,194.8,1.7,132.05,138.93
PROJ-2025-2468,2,2,100.0,86.78,13.22,83371.39,84308.65,1.0112,3,204.1,0.8,131.72,139.82
PROJ-2025-2469,1,2,50.0,35.32,14.68,740652.17,751010.95,0.507,1,346.9,1.9,132.09,139.3
PROJ-2025-2469,2,2,100.0,83.05,16.95,1481304.34,1533967.99,1.0356,1,135.0,0.6,132.51,136.78
PROJ-2019-2470,1,2,50.0,34.29,15.71,25798.76,26871.35,0.5208,1,535.3,2.2,100.84,102.85
PROJ-2019-2470,2,2,100.0,84.58,15.42,51597.53,49302.33,0.9555,4,920.6,10.0,102.72,101.56
PROJ-2021-2471,1,4,25.0,22.29,2.71,146542.83,153248.78,0.2614,2,526.9,5.2,109.0,111.98
PROJ-2021-2471,2,4,50.0,47.75,2.25,293085.66,352018.68,0.6005,0,132.8,0.7,108.52,115.79
PROJ-2021-2471,3,4,75.0,47.75,27.25,439628.5,510429.38,0.8708,3,520.4,2.2,110.07,116.38
PROJ-2021-2471,4,4,100.0,47.75,52.25,586171.33,737990.0,1.259,7,1229.7,11.4,110.76,116.29
PROJ-2020-2472,1,2,50.0,39.61,10.39,230875.41,234506.93,0.5079,5,927.7,4.2,104.07,106.16
PROJ-2020-2472,2,2,100.0,100.0,0.0,461750.82,451548.19,0.9779,4,935.5,8.8,103.19,107.28
PROJ-2018-2473,1,2,50.0,45.75,4.25,177547.86,169246.42,0.4766,2,797.7,3.7,99.25,100.8
PROJ-2018-2473,2,2,100.0,91.39,8.61,355095.71,354081.84,0.9971,4,1176.9,9.4,100.82,100.35
PROJ-2018-2474,1,2,50.0,55.53,-5.53,29055.29,31389.53,0.5402,2,910.5,3.1,97.83,100.89
PROJ-2018-2474,2,2,100.0,96.44,3.56,58110.59,61584.34,1.0598,2,983.4,10.2,99.4,99.71
PROJ-2018-2475,1,2,50.0,47.24,2.76,6598.02,6988.26,0.5296,2,385.9,2.0,99.01,100.35
PROJ-2018-2475,2,2,100.0,100.0,0.0,13196.04,12396.28,0.9394,3,139.4,0.2,98.57,101.75
PROJ-2018-2476,1,2,50.0,50.35,-0.35,25821.78,24999.61,0.4841,3,141.0,1.7,99.72,99.32
PROJ-2018-2476,2,2,100.0,93.62,6.38,51643.55,56002.72,1.0844,3,282.1,1.0,100.83,100.0
PROJ-2018-2477,1,4,25.0,36.31,-11.31,23744.38,21033.49,0.2215,2,771.1,3.7,98.98,99.86
PROJ-2018-2477,2,4,50.0,40.2,9.8,47488.75,44608.86,0.4697,0,130.6,0.7,100.13,100.54
PROJ-2018-2477,3,4,75.0,84.03,-9.03,71233.13,72818.09,0.7667,4,618.2,1.9,100.76,99.73
PROJ-2018-2477,4,4,100.0,84.03,15.97,94977.51,91989.24,0.9685,5,943.1,5.4,99.47,101.02
PROJ-2025-2478,1,2,50.0,33.54,16.46,101092.37,97867.75,0.4841,1,131.7,0.5,132.24,137.48
PROJ-2025-2478,2,2,100.0,96.53,3.47,202184.73,209155.93,1.0345,0,496.6,2.3,132.13,137.04
PROJ-2020-2479,1,2,50.0,20.68,29.32,42275.86,41692.91,0.4931,4,480.3,4.1,102.97,104.31
PROJ-2020-2479,2,2,100.0,63.07,36.93,84551.72,83794.33,0.991,0,111.6,0.3,102.56,106.62
PROJ-2019-2480,1,2,50.0,31.94,18.06,6793.07,7632.52,0.5618,7,721.3,6.0,101.96,102.44
PROJ-2019-2480,2,2,100.0,84.57,15.43,13586.15,16848.42,1.2401,3,1407.2,8.6,102.02,102.49
PROJ-2024-2481,1,2,50.0,33.15,16.85,47648.87,45181.43,0.4741,5,633.9,3.4,124.73,134.88
PROJ-2024-2481,2,2,100.0,98.57,1.43,95297.74,93225.7,0.9783,0,135.8,0.7,127.51,136.8
PROJ-2020-2482,1,2,50.0,66.98,-16.98,13800.17,15303.37,0.5545,3,1342.2,8.3,103.88,106.23
PROJ-2020-2482,2,2,100.0,96.65,3.35,27600.34,27236.4,0.9868,3,654.6,4.8,105.14,109.58
PROJ-2025-2483,1,2,50.0,60.1,-10.1,5000.0,5096.35,0.5096,0,236.1,0.9,131.53,137.8
PROJ-2025-2483,2,2,100.0,76.65,23.35,10000.0,10322.24,1.0322,4,1022.3,8.6,132.48,137.47
PROJ-2024-2484,1,4,25.0,22.21,2.79,292036.19,320619.58,0.2745,3,791.3,4.4,126.13,136.4
PROJ-2024-2484,2,4,50.0,49.7,0.3,584072.38,598808.9,0.5126,5,1406.6,10.4,127.66,135.97
PROJ-2024-2484,3,4,75.0,70.48,4.52,876108.56,824451.33,0.7058,3,413.7,2.3,128.39,135.4
PROJ-2024-2484,4,4,100.0,98.47,1.53,1168144.75,1127005.1,0.9648,2,165.7,0.6,128.39,134.14
PROJ-2020-2485,1,4,25.0,29.35,-4.35,15230.31,16801.0,0.2758,4,697.8,6.9,103.4,108.7
PROJ-2020-2485,2,4,50.0,49.08,0.92,30460.61,30084.62,0.4938,6,903.1,8.3,104.98,106.01
PROJ-2020-2485,3,4,75.0,78.24,-3.24,45690.92,46346.33,0.7608,1,159.3,1.0,104.04,107.57
PROJ-2020-2485,4,4,100.0,83.82,16.18,60921.22,58626.26,0.9623,4,214.7,0.9,104.75,108.25
PROJ-2024-2486,1,2,50.0,35.55,14.45,23715.28,24663.57,0.52,0,206.4,0.8,126.45,135.44
PROJ-2024-2486,2,2,100.0,90.36,9.64,47430.55,48739.43,1.0276,2,1268.7,6.2,127.17,135.19
PROJ-2016-2487,1,2,50.0,43.22,6.78,45389.86,53259.33,0.5867,4,1146.6,7.4,93.09,95.7
PROJ-2016-2487,2,2,100.0,100.0,0.0,90779.72,117675.61,1.2963,3,503.9,6.3,93.42,96.33
PROJ-2023-2488,1,2,50.0,26.46,23.54,33223.35,34739.59,0.5228,4,596.5,4.6,122.23,129.31
PROJ-2023-2488,2,2,100.0,100.0,0.0,66446.69,68386.25,1.0292,2,142.0,0.6,122.95,128.66
PROJ-2016-2489,1,2,50.0,43.02,6.98,6177.79,5826.96,0.4716,4,927.3,7.1,94.29,94.61
PROJ-2016-2489,2,2,100.0,100.0,0.0,12355.58,11995.21,0.9708,4,1228.5,8.8,93.56,94.64
PROJ-2017-2490,1,2,50.0,41.66,8.34,18478.62,17517.83,0.474,3,1139.0,8.6,95.62,97.15
PROJ-2017-2490,2,2,100.0,84.0,16.0,36957.25,36624.69,0.991,3,543.6,4.6,98.8,98.0
PROJ-2018-2491,1,2,50.0,45.61,4.39,59319.82,63037.92,0.5313,3,1169.5,5.3,100.01,100.35
PROJ-2018-2491,2,2,100.0,100.0,0.0,118639.65,139157.98,1.1729,4,674.2,4.3,99.91,97.13
PROJ-2020-2492,1,2,50.0,32.33,17.67,14639.8,14461.09,0.4939,0,1061.3,3.4,104.47,108.11
PROJ-2020-2492,2,2,100.0,86.86,13.14,29279.59,29816.37,1.0183,2,759.9,7.2,104.77,106.75
PROJ-2020-2493,1,4,25.0,25.22,-0.22,4736.77,4952.87,0.2614,2,142.6,0.6,106.13,106.39
PROJ-2020-2493,2,4,50.0,50.79,-0.79,9473.53,9664.33,0.5101,0,435.6,1.5,106.91,108.64
PROJ-2020-2493,3,4,75.0,55.83,19.17,14210.3,15018.44,0.7927,4,1216.8,3.2,106.66,108.35
PROJ-2020-2493,4,4,100.0,84.23,15.77,18947.06,19936.28,1.0522,3,495.1,6.2,106.82,106.7
PROJ-2023-2494,1,4,25.0,13.44,11.56,27737.22,28801.92,0.2596,4,478.1,6.8,122.29,131.61
PROJ-2023-2494,2,4,50.0,27.24,22.76,55474.43,62049.84,0.5593,2,96.3,0.7,122.39,129.35
PROJ-2023-2494,3,4,75.0,57.29,17.71,83211.65,85828.59,0.7736,6,609.8,2.7,122.82,131.14
PROJ-2023-2494,4,4,100.0,93.34,6.66,110948.86,119756.63,1.0794,6,1106.1,8.3,124.89,130.71
PROJ-2016-2495,1,2,50.0,40.23,9.77,87961.46,94688.27,0.5382,3,945.8,4.8,95.25,93.9
PROJ-2016-2495,2,2,100.0,100.0,0.0,175922.92,175708.67,0.9988,6,1092.1,8.0,94.69,93.07
PROJ-2024-2496,1,2,50.0,49.38,0.62,6852.99,6615.4,0.4827,5,1312.4,5.3,127.07,133.71
PROJ-2024-2496,2,2,100.0,100.0,0.0,13705.99,12473.82,0.9101,2,399.6,4.3,127.39,133.07
PROJ-2016-2497,1,2,50.0,31.41,18.59,58628.12,54817.68,0.4675,5,895.1,7.6,94.42,95.76
PROJ-2016-2497,2,2,100.0,79.48,20.52,117256.25,120506.75,1.0277,3,159.3,1.7,96.03,95.66
PROJ-2023-2498,1,2,50.0,67.58,-17.58,120147.15,122304.44,0.509,1,181.8,1.2,122.99,129.68
PROJ-2023-2498,2,2,100.0,100.0,0.0,240294.31,244378.56,1.017,0,228.4,0.9,123.49,130.4
PROJ-2025-2499,1,2,50.0,51.91,-1.91,59083.1,60095.06,0.5086,5,1048.4,4.3,132.51,135.16
PROJ-2025-2499,2,2,100.0,88.08,11.92,118166.2,104304.91,0.8827,3,1076.5,6.1,133.22,139.52
PROJ-2018-2500,1,2,50.0,31.65,18.35,5620.41,6578.52,0.5852,7,351.3,3.1,100.05,98.5
PROJ-2018-2500,2,2,100.0,100.0,0.0,11240.83,14686.47,1.3065,2,145.9,0.6,100.45,100.79
PROJ-2018-2501,1,4,25.0,29.55,-4.55,6721.3,6515.8,0.2424,0,300.1,0.8,99.22,99.26
PROJ-2018-2501,2,4,50.0,47.44,2.56,13442.6,14278.07,0.5311,2,1055.9,7.6,99.81,99.1
PROJ-2018-2501,3,4,75.0,73.45,1.55,20163.9,25241.52,0.9389,5,984.1,7.4,99.64,99.53
PROJ-2018-2501,4,4,100.0,80.78,19.22,26885.2,33427.25,1.2433,2,229.2,2.0,99.85,100.9
PROJ-2024-2502,1,4,25.0,17.38,7.62,2500.0,2593.97,0.2594,4,1188.1,7.6,126.25,136.33
PROJ-2024-2502,2,4,50.0,45.93,4.07,5000.0,5716.23,0.5716,4,497.8,6.2,128.15,135.38
PROJ-2024-2502,3,4,75.0,92.73,-17.73,7500.0,9149.49,0.9149,2,115.9,0.3,127.8,134.82
PROJ-2024-2502,4,4,100.0,96.39,3.61,10000.0,12914.96,1.2915,1,520.0,3.1,129.08,135.44
PROJ-2018-2503,1,2,50.0,46.2,3.8,23265.1,22030.58,0.4735,0,145.4,1.4,99.11,100.35
PROJ-2018-2503,2,2,100.0,91.7,8.3,46530.21,47324.08,1.0171,2,320.5,1.0,98.38,98.2
PROJ-2016-2504,1,2,50.0,48.44,1.56,5000.0,4296.12,0.4296,6,1014.1,6.6,94.46,96.61
PROJ-2016-2504,2,2,100.0,100.0,0.0,10000.0,10301.78,1.0302,3,330.1,2.8,93.44,97.56
PROJ-2020-2505,1,4,25.0,26.76,-1.76,30293.34,27989.58,0.231,2,1007.1,10.6,103.8,107.86
PROJ-2020-2505,2,4,50.0,54.57,-4.57,60586.68,62057.66,0.5121,3,340.3,3.3,103.73,108.02
PROJ-2020-2505,3,4,75.0,73.61,1.39,90880.03,90738.74,0.7488,2,90.1,0.4,105.46,107.35
PROJ-2020-2505,4,4,100.0,100.0,0.0,121173.37,125132.81,1.0327,2,992.6,3.8,106.45,108.12
PROJ-2022-2506,1,4,25.0,37.54,-12.54,3425.61,3218.73,0.2349,3,1051.1,8.7,116.02,125.26
PROJ-2022-2506,2,4,50.0,40.84,9.16,6851.23,7018.19,0.5122,1,336.4,5.6,115.64,125.2
PROJ-2022-2506,3,4,75.0,75.07,-0.07,10276.84,10777.56,0.7865,0,112.0,0.4,117.02,124.63
PROJ-2022-2506,4,4,100.0,100.0,0.0,13702.45,15333.65,1.119,2,800.4,5.6,116.43,125.42
PROJ-2025-2507,1,2,50.0,46.84,3.16,5000.0,5215.29,0.5215,1,145.2,0.4,131.42,139.01
PROJ-2025-2507,2,2,100.0,87.99,12.01,10000.0,10067.03,1.0067,4,387.9,1.7,132.55,137.85
PROJ-2021-2508,1,2,50.0,30.47,19.53,50514.96,56193.23,0.5562,2,215.6,1.9,108.41,116.45
PROJ-2021-2508,2,2,100.0,100.0,0.0,101029.92,108999.58,1.0789,1,239.4,0.6,109.6,114.1
PROJ-2021-2509,1,4,25.0,18.31,6.69,27052.76,25447.33,0.2352,0,125.7,0.6,108.48,113.19
PROJ-2021-2509,2,4,50.0,51.02,-1.02,54105.51,51849.47,0.4792,0,762.9,3.3,107.64,113.78
PROJ-2021-2509,3,4,75.0,83.06,-8.06,81158.27,75065.38,0.6937,4,787.4,8.4,111.23,113.82
PROJ-2021-2509,4,4,100.0,100.0,0.0,108211.03,111744.94,1.0327,1,380.7,4.0,111.58,116.52
PROJ-2016-2510,1,4,25.0,25.87,-0.87,2500.0,2269.14,0.2269,0,357.8,1.5,94.1,96.59
PROJ-2016-2510,2,4,50.0,50.6,-0.6,5000.0,5273.42,0.5273,5,1529.2,9.3,94.13,95.24
PROJ-2016-2510,3,4,75.0,67.72,7.28,7500.0,7931.16,0.7931,2,717.4,7.6,94.54,95.88
PROJ-2016-2510,4,4,100.0,92.55,7.45,10000.0,10312.24,1.0312,1,93.6,0.8,95.5,97.15
PROJ-2018-2511,1,2,50.0,65.28,-15.28,21528.76,20772.86,0.4824,1,119.1,0.3,99.81,99.06
PROJ-2018-2511,2,2,100.0,100.0,0.0,43057.52,44042.36,1.0229,2,517.0,2.6,101.01,100.3
PROJ-2024-2512,1,4,25.0,16.05,8.95,13842.77,12638.61,0.2283,4,671.6,5.2,126.59,135.15
PROJ-2024-2512,2,4,50.0,35.91,14.09,27685.53,26818.42,0.4843,0,84.3,0.6,127.35,135.21
PROJ-2024-2512,3,4,75.0,63.3,11.7,41528.3,43276.45,0.7816,0,466.9,1.4,128.73,134.4
PROJ-2024-2512,4,4,100.0,90.21,9.79,55371.07,59501.22,1.0746,4,1095.7,11.7,128.42,134.09
PROJ-2017-2513,1,2,50.0,43.0,7.0,29448.99,30846.5,0.5237,1,140.8,0.5,97.96,97.42
PROJ-2017-2513,2,2,100.0,100.0,0.0,58897.98,63277.1,1.0744,7,886.0,4.6,96.64,98.51
PROJ-2021-2514,1,2,50.0,59.85,-9.85,13706.41,13604.24,0.4963,0,128.5,0.5,110.1,113.31
PROJ-2021-2514,2,2,100.0,89.23,10.77,27412.81,27270.58,0.9948,4,739.0,4.5,110.03,114.95
